label,model,size,git_commit,git_branch,nvpmodel,wall_s,n_samples,dt_s,power_total_source,peak_power_mW,mean_power_mW,min_power_mW,energy_J,energy_Wh,peak_ram_mb,peak_swap_mb,peak_gr3d_pct,mean_gr3d_pct,command,max_temp_cpu_C,max_temp_gpu_C,max_temp_soc0_C,max_temp_soc1_C,max_temp_soc2_C,max_temp_tj_C
ov_off,hac,1k,7cec6c5,HEAD,NV Power Mode: 25W 1 ,46.587,48,1.0,VDD_IN,17593,16134,5288,774.432,0.21512,4769,1422,99.0,90.21,./slorado basecaller -C 128 -c 12288 -K 4096 -p 150 --overlap-decode=no -o /dev/null models/dna_r10.4.1_e8.2_400bps_hac@v5.0.0 test/PGXXXX230339/reads_1k.blow5 ,57.0,58.06,56.62,55.75,55.81,58.06
