label,model,size,git_commit,git_branch,nvpmodel,wall_s,n_samples,dt_s,power_total_source,peak_power_mW,mean_power_mW,min_power_mW,energy_J,energy_Wh,peak_ram_mb,peak_swap_mb,peak_gr3d_pct,mean_gr3d_pct,command,max_temp_cpu_C,max_temp_gpu_C,max_temp_soc0_C,max_temp_soc1_C,max_temp_soc2_C,max_temp_tj_C
cb_off,fast,1k,664bb1f,cpu-beam,NV Power Mode: 25W 1 ,11.928,15,1.0,VDD_IN,14396,11021.133333333333,5096,165.317,0.045921,3501,1438,99.0,65.07,./slorado basecaller -C 128 -c 12288 -K 4096 -p 150 --cpu-beam=no -o /dev/null models/dna_r10.4.1_e8.2_400bps_fast@v5.0.0 test/PGXXXX230339/reads_1k.blow5 ,48.53,50.09,48.09,47.41,47.06,50.09
cb_on,fast,1k,664bb1f,cpu-beam,NV Power Mode: 25W 1 ,12.207,14,1.0,VDD_IN,16873,12930.642857142857,5096,181.029,0.050286,3685,1437,99.0,64.57,./slorado basecaller -C 128 -c 12288 -K 4096 -p 150 --cpu-beam=yes -o /dev/null models/dna_r10.4.1_e8.2_400bps_fast@v5.0.0 test/PGXXXX230339/reads_1k.blow5 ,50.91,51.22,49.56,49.06,48.88,51.22
cb_off,hac,1k,664bb1f,cpu-beam,NV Power Mode: 25W 1 ,46.064,48,1.0,VDD_IN,17672,16157.729166666666,5056,775.571,0.215436,4704,1432,99.0,90.35,./slorado basecaller -C 128 -c 12288 -K 4096 -p 150 --cpu-beam=no -o /dev/null models/dna_r10.4.1_e8.2_400bps_hac@v5.0.0 test/PGXXXX230339/reads_1k.blow5 ,56.19,57.69,55.84,55.0,55.19,57.69
cb_on,hac,1k,664bb1f,cpu-beam,NV Power Mode: 25W 1 ,54.498,56,1.0,VDD_IN,17554,15749.25,5096,881.958,0.244988,6463,1430,99.0,78.18,./slorado basecaller -C 128 -c 12288 -K 4096 -p 150 --cpu-beam=yes -o /dev/null models/dna_r10.4.1_e8.2_400bps_hac@v5.0.0 test/PGXXXX230339/reads_1k.blow5 ,59.19,59.53,58.28,57.44,57.56,59.53
cb_off,fast,20k,664bb1f,cpu-beam,NV Power Mode: 25W 1 ,198.269,199,1.0,VDD_IN,14729,13894.201005025127,5136,2764.946,0.768041,5456,1428,99.0,91.57,./slorado basecaller -C 128 -c 12288 -K 4096 -p 150 --cpu-beam=no -o /dev/null models/dna_r10.4.1_e8.2_400bps_fast@v5.0.0 test/PGXXXX230339/reads_20k.blow5 ,58.72,59.84,58.59,57.84,57.69,59.84
cb_on,fast,20k,664bb1f,cpu-beam,NV Power Mode: 25W 1 ,219.168,220,1.0,VDD_IN,16570,15059.131818181819,5144,3313.009,0.92028,3734,1427,99.0,65.15,./slorado basecaller -C 128 -c 12288 -K 4096 -p 150 --cpu-beam=yes -o /dev/null models/dna_r10.4.1_e8.2_400bps_fast@v5.0.0 test/PGXXXX230339/reads_20k.blow5 ,60.97,61.28,60.0,59.31,59.31,61.28
cb_off,hac,20k,664bb1f,cpu-beam,NV Power Mode: 25W 1 ,893.652,891,1.0,VDD_IN,18203,17084.78563411897,5176,15222.544,4.228484,6703,1431,99.0,95.88,./slorado basecaller -C 128 -c 12288 -K 4096 -p 150 --cpu-beam=no -o /dev/null models/dna_r10.4.1_e8.2_400bps_hac@v5.0.0 test/PGXXXX230339/reads_20k.blow5 ,63.28,64.59,62.81,61.75,62.03,64.59
cb_on,hac,20k,664bb1f,cpu-beam,NV Power Mode: 25W 1 ,1059.460,1056,1.0,VDD_IN,17761,16583.891098484848,5256,17512.589,4.864608,6487,1441,100.0,83.77,./slorado basecaller -C 128 -c 12288 -K 4096 -p 150 --cpu-beam=yes -o /dev/null models/dna_r10.4.1_e8.2_400bps_hac@v5.0.0 test/PGXXXX230339/reads_20k.blow5 ,62.88,63.69,62.09,61.19,61.38,63.69
