timestamp,ram_used_mb,ram_total_mb,swap_used_mb,swap_total_mb,cpu_mean_pct,gr3d_pct,power_total_mW,power_total_source,power_sum_rails_mW,VDD_CPU_GPU_CV_avg_mW,VDD_CPU_GPU_CV_mW,VDD_IN_avg_mW,VDD_IN_mW,VDD_SOC_avg_mW,VDD_SOC_mW,cpu0_pct,cpu1_pct,cpu2_pct,cpu3_pct,cpu4_pct,cpu5_pct,temp_cpu_C,temp_gpu_C,temp_soc0_C,temp_soc1_C,temp_soc2_C,temp_tj_C
08-11-2026 15:03:24,3336,7607,0,16384,1.3333333333333333,0.0,5056,VDD_IN,7058,560,560,5056,5056,1442,1442,1.0,2.0,2.0,3.0,0.0,0.0,47.437,47.875,47.812,47.468,46.343,47.875
08-11-2026 15:03:25,3618,7607,0,16384,22.5,0.0,5920,VDD_IN,8598,859,1158,5488,5920,1481,1520,60.0,24.0,17.0,11.0,14.0,9.0,48.093,47.968,47.812,47.593,46.468,48.093
08-11-2026 15:03:26,4448,7607,0,16384,28.0,0.0,7707,VDD_IN,11770,1329,2269,6228,7707,1585,1794,71.0,18.0,20.0,20.0,17.0,22.0,47.687,48.437,48.031,47.656,46.562,48.437
08-11-2026 15:03:27,4785,7607,0,16384,16.166666666666668,99.0,14159,VDD_IN,23654,2591,6376,8211,14159,1969,3119,20.0,65.0,3.0,7.0,1.0,1.0,48.531,50.125,48.343,47.656,47.343,50.125
08-11-2026 15:03:28,4788,7607,0,16384,24.666666666666668,99.0,15927,VDD_IN,26924,3501,7140,9754,15927,2346,3857,14.0,13.0,39.0,18.0,51.0,13.0,49.375,50.656,48.531,47.937,47.687,50.656
08-11-2026 15:03:29,4789,7607,0,16384,4.0,99.0,15533,VDD_IN,26233,4044,6758,10717,15533,2612,3942,4.0,12.0,1.0,1.0,0.0,6.0,49.375,50.937,48.781,48.25,48.031,50.937
08-11-2026 15:03:30,4792,7607,0,16384,3.3333333333333335,99.0,15439,VDD_IN,25942,4409,6601,11392,15439,2797,3902,3.0,14.0,2.0,1.0,0.0,0.0,49.781,51.125,49.093,48.375,48.375,51.125
08-11-2026 15:03:31,4794,7607,0,16384,2.8333333333333335,99.0,15439,VDD_IN,25982,4688,6641,11898,15439,2935,3902,1.0,13.0,2.0,1.0,0.0,0.0,49.593,51.562,49.375,48.75,48.531,51.562
08-11-2026 15:03:32,4796,7607,0,16384,3.3333333333333335,99.0,15479,VDD_IN,26101,4909,6680,12295,15479,3047,3942,3.0,12.0,2.0,2.0,0.0,1.0,49.906,51.687,49.593,48.781,48.812,51.687
08-11-2026 15:03:33,4801,7607,0,16384,7.666666666666667,99.0,15558,VDD_IN,26219,5090,6719,12622,15558,3136,3942,6.0,14.0,18.0,7.0,0.0,1.0,50.25,51.812,49.593,48.968,48.875,51.812
08-11-2026 15:03:34,4803,7607,0,16384,3.1666666666666665,99.0,15479,VDD_IN,26022,5231,6641,12881,15479,3206,3902,1.0,13.0,1.0,3.0,0.0,1.0,50.25,52.187,49.781,49.125,49.031,52.187
