label,model,size,git_commit,git_branch,nvpmodel,wall_s,n_samples,dt_s,power_total_source,peak_power_mW,mean_power_mW,min_power_mW,energy_J,energy_Wh,peak_ram_mb,peak_swap_mb,peak_gr3d_pct,mean_gr3d_pct,command,max_temp_cpu_C,max_temp_gpu_C,max_temp_soc0_C,max_temp_soc1_C,max_temp_soc2_C,max_temp_tj_C
cb_off,hac,20k,664bb1f,cpu-beam,NV Power Mode: 25W 1 ,893.652,891,1.0,VDD_IN,18203,17084.78563411897,5176,15222.544,4.228484,6703,1431,99.0,95.88,./slorado basecaller -C 128 -c 12288 -K 4096 -p 150 --cpu-beam=no -o /dev/null models/dna_r10.4.1_e8.2_400bps_hac@v5.0.0 test/PGXXXX230339/reads_20k.blow5 ,63.28,64.59,62.81,61.75,62.03,64.59
