label,model,size,git_commit,git_branch,nvpmodel,wall_s,n_samples,dt_s,power_total_source,peak_power_mW,mean_power_mW,min_power_mW,energy_J,energy_Wh,peak_ram_mb,peak_swap_mb,peak_gr3d_pct,mean_gr3d_pct,command,max_temp_cpu_C,max_temp_gpu_C,max_temp_soc0_C,max_temp_soc1_C,max_temp_soc2_C,max_temp_tj_C
ov_off,fast,1k,7cec6c5,HEAD,NV Power Mode: 25W 1 ,12.356,15,1.0,VDD_IN,14476,11168.4,5136,167.526,0.046535,3508,1424,99.0,62.4,./slorado basecaller -C 128 -c 12288 -K 4096 -p 150 --overlap-decode=no -o /dev/null models/dna_r10.4.1_e8.2_400bps_fast@v5.0.0 test/PGXXXX230339/reads_1k.blow5 ,50.12,51.53,49.59,49.12,48.56,51.53
