timestamp,ram_used_mb,ram_total_mb,swap_used_mb,swap_total_mb,cpu_mean_pct,gr3d_pct,power_total_mW,power_total_source,power_sum_rails_mW,VDD_CPU_GPU_CV_avg_mW,VDD_CPU_GPU_CV_mW,VDD_IN_avg_mW,VDD_IN_mW,VDD_SOC_avg_mW,VDD_SOC_mW,cpu0_pct,cpu1_pct,cpu2_pct,cpu3_pct,cpu4_pct,cpu5_pct,temp_cpu_C,temp_gpu_C,temp_soc0_C,temp_soc1_C,temp_soc2_C,temp_tj_C
08-11-2026 20:57:13,2052,7607,1376,16384,1.6666666666666667,35.0,5176,VDD_IN,7302,642,642,5176,5176,1484,1484,2.0,2.0,1.0,2.0,2.0,1.0,56.281,55.75,56.937,56.656,55.281,56.937
08-11-2026 20:57:14,2324,7607,1376,16384,21.166666666666668,32.0,5920,VDD_IN,8555,880,1118,5548,5920,1501,1517,61.0,25.0,10.0,9.0,14.0,8.0,56.218,55.75,56.875,56.343,55.312,56.875
08-11-2026 20:57:15,3137,7607,1376,16384,50.666666666666664,0.0,6749,VDD_IN,10060,1171,1754,5948,6749,1519,1557,48.0,48.0,43.0,47.0,65.0,53.0,56.312,55.656,56.625,56.312,55.281,56.625
08-11-2026 20:57:16,4041,7607,1376,16384,43.5,4.0,7108,VDD_IN,10616,1327,1794,6238,7108,1568,1714,37.0,68.0,38.0,39.0,39.0,40.0,56.281,55.625,56.562,56.218,55.187,56.562
08-11-2026 20:57:17,5628,7607,1376,16384,18.166666666666668,99.0,8373,VDD_IN,12945,1602,2702,6665,8373,1628,1870,5.0,71.0,10.0,17.0,2.0,4.0,56.343,56.75,56.531,56.25,55.218,56.75
08-11-2026 20:57:18,5629,7607,1376,16384,2.3333333333333335,99.0,14255,VDD_IN,23750,2365,6179,7930,14255,1910,3316,2.0,8.0,1.0,1.0,1.0,1.0,56.625,57.781,56.812,56.187,55.75,57.781
08-11-2026 20:57:19,5632,7607,1376,16384,2.8333333333333335,99.0,15335,VDD_IN,25800,2976,6641,8988,15335,2183,3824,3.0,10.0,1.0,3.0,0.0,0.0,57.031,58.218,57.125,56.312,56.125,58.218
08-11-2026 20:57:20,5634,7607,1376,16384,2.5,99.0,15414,VDD_IN,25990,3444,6719,9791,15414,2392,3857,2.0,11.0,1.0,1.0,0.0,0.0,57.156,58.468,56.968,56.375,56.156,58.468
08-11-2026 20:57:21,5637,7607,1376,16384,2.1666666666666665,99.0,15572,VDD_IN,26255,3811,6747,10434,15572,2564,3936,2.0,8.0,1.0,2.0,0.0,0.0,57.343,58.437,57.125,56.593,56.343,58.437
08-11-2026 20:57:22,5639,7607,1376,16384,2.8333333333333335,99.0,15572,VDD_IN,26255,4108,6787,10947,15572,2697,3896,1.0,11.0,0.0,2.0,1.0,2.0,57.562,58.468,57.281,56.687,56.468,58.468
08-11-2026 20:57:23,5650,7607,1376,16384,8.0,99.0,15690,VDD_IN,26451,4359,6865,11379,15690,2806,3896,6.0,10.0,9.0,18.0,1.0,4.0,57.406,58.5,57.375,56.75,56.531,58.5
08-11-2026 20:57:24,5650,7607,1376,16384,2.3333333333333335,99.0,15493,VDD_IN,26097,4555,6708,11721,15493,2897,3896,1.0,3.0,2.0,1.0,0.0,7.0,57.5,58.437,57.437,56.625,56.531,58.437
08-11-2026 20:57:25,5652,7607,1376,16384,2.3333333333333335,99.0,15533,VDD_IN,26176,4723,6747,12015,15533,2974,3896,2.0,2.0,1.0,1.0,0.0,8.0,57.718,58.687,57.312,56.781,56.656,58.687
08-11-2026 20:57:26,5655,7607,1376,16384,2.3333333333333335,99.0,15414,VDD_IN,25990,4866,6719,12257,15414,3037,3857,1.0,2.0,1.0,1.0,0.0,9.0,57.562,58.781,57.593,56.781,56.687,58.781
08-11-2026 20:57:27,5657,7607,1376,16384,2.8333333333333335,99.0,15533,VDD_IN,26137,4989,6708,12476,15533,3094,3896,2.0,2.0,1.0,2.0,1.0,9.0,57.843,58.906,57.531,56.968,56.718,58.906
08-11-2026 20:57:28,5659,7607,1376,16384,2.5,99.0,15572,VDD_IN,26215,5099,6747,12669,15572,3144,3896,2.0,2.0,1.0,1.0,0.0,9.0,57.593,59.031,57.593,56.968,56.843,59.031
08-11-2026 20:57:29,5667,7607,1376,16384,7.166666666666667,99.0,15848,VDD_IN,26767,5209,6983,12856,15848,3191,3936,3.0,9.0,11.0,8.0,4.0,8.0,58.0,59.187,57.75,56.937,56.843,59.187
08-11-2026 20:57:30,5668,7607,1376,16384,2.5,99.0,15572,VDD_IN,26215,5295,6747,13007,15572,3230,3896,1.0,2.0,2.0,1.0,9.0,0.0,57.937,59.218,57.718,56.937,56.906,59.218
