timestamp,ram_used_mb,ram_total_mb,swap_used_mb,swap_total_mb,cpu0_util_pct,cpu0_freq_mhz,cpu1_util_pct,cpu1_freq_mhz,cpu2_util_pct,cpu2_freq_mhz,cpu3_util_pct,cpu3_freq_mhz,cpu4_util_pct,cpu4_freq_mhz,cpu5_util_pct,cpu5_freq_mhz,gr3d_freq_util_pct,temp_cpu_c,temp_soc2_c,temp_soc0_c,temp_gpu_c,temp_tj_c,temp_soc1_c,power_vdd_in_mw,power_vdd_cpu_gpu_cv_mw,power_vdd_soc_mw,elapsed_sec
2026-06-23T11:41:30.475967+00:00,6465,7607,752,20188,2,1036,2,1036,5,1036,3,1036,0,1344,100,1344,98,53.562,52.375,53.0,55.187,55.187,52.312,17279,8303,3968,33.51
2026-06-23T11:41:31.999069+00:00,6466,7607,752,20188,3,729,1,729,11,729,4,729,0,729,73,729,99,53.687,52.625,53.281,55.437,55.437,52.687,17436,8225,4086,35.03
2026-06-23T11:41:33.522088+00:00,6467,7607,752,20188,4,1036,3,1036,2,1036,7,1036,0,1344,49,1344,98,53.968,52.812,53.437,55.25,55.25,52.75,16163,6826,4132,36.56
2026-06-23T11:41:35.045319+00:00,6468,7607,752,20188,2,1036,0,1036,7,1036,0,1036,0,1344,100,1344,97,54.031,53.062,53.781,55.843,55.843,53.0,17042,8029,3929,38.08
2026-06-23T11:41:36.568684+00:00,6467,7607,752,20188,4,1344,1,1344,3,1344,7,1344,0,1344,100,1344,97,54.406,53.343,54.0,55.812,55.812,53.343,17357,8499,3890,39.6
2026-06-23T11:41:38.091988+00:00,6468,7607,752,20188,3,1036,0,1036,2,1036,0,1036,0,729,48,729,99,54.343,53.468,54.093,55.75,55.75,53.468,15597,7073,3745,41.13
2026-06-23T11:41:39.615522+00:00,6469,7607,752,20188,5,729,3,729,4,729,0,729,0,1344,72,1344,97,54.687,53.531,54.281,56.062,56.062,53.625,16479,7375,3936,42.65
2026-06-23T11:41:41.138540+00:00,6469,7607,752,20188,0,729,0,729,7,729,0,729,0,1344,100,1344,97,54.843,53.812,54.406,56.437,56.437,53.718,17239,8264,3890,44.17
2026-06-23T11:41:42.662575+00:00,6470,7607,752,20188,2,1036,2,1036,5,1036,4,1036,0,729,78,729,98,54.875,54.125,54.812,56.437,56.437,53.875,17554,8460,4008,45.7
2026-06-23T11:41:44.185754+00:00,6471,7607,752,20188,2,1036,1,1036,0,1036,6,1036,0,1344,49,1344,97,55.156,54.125,54.937,56.406,56.406,54.093,16163,6865,4054,47.22
2026-06-23T11:41:45.709352+00:00,6471,7607,752,20188,4,1036,3,1036,2,1036,2,1036,0,1344,100,1344,97,55.156,54.25,55.062,56.718,56.718,54.437,17003,7990,3929,48.74
2026-06-23T11:41:47.233197+00:00,6472,7607,752,20188,1,1036,7,1036,1,1036,3,1036,0,1344,100,1344,98,55.843,54.468,55.093,57.187,57.187,54.437,17436,8538,3890,50.27
2026-06-23T11:41:48.759997+00:00,6474,7607,752,20188,5,960,7,960,3,960,3,960,0,806,51,806,99,55.687,54.5,55.406,56.75,56.75,54.687,15690,7191,3745,51.79
2026-06-23T11:41:50.282500+00:00,6474,7607,752,20188,5,1036,8,1036,2,1036,2,1036,1,1344,82,1344,97,55.968,54.812,55.406,57.125,57.125,54.781,16885,7755,3968,53.32
2026-06-23T11:41:51.806056+00:00,6475,7607,752,20188,0,1036,7,1036,3,1036,0,1036,0,1344,100,1344,98,55.937,54.906,55.593,57.343,57.343,54.875,17397,8421,3929,54.84
2026-06-23T11:41:53.329028+00:00,6475,7607,752,20188,2,1036,6,1036,9,1036,0,1036,0,729,66,729,99,55.843,55.156,55.843,57.093,57.093,54.968,16964,7951,3929,56.36
2026-06-23T11:41:54.851951+00:00,6477,7607,752,20188,1,1036,0,1036,0,1036,0,1036,0,1344,48,1344,97,56.531,55.218,55.906,57.312,57.312,55.343,16321,7100,4054,57.89
2026-06-23T11:41:56.375646+00:00,6477,7607,752,20188,4,1344,2,1344,6,1344,2,1344,0,1344,100,1344,98,56.5,55.406,56.093,57.656,57.656,55.406,17082,8107,3929,59.41
2026-06-23T11:41:57.898819+00:00,6478,7607,752,20188,0,729,5,729,2,729,0,729,0,1344,94,1344,97,56.718,55.531,56.187,57.781,57.781,55.468,17515,8602,3890,60.93
2026-06-23T11:41:59.421395+00:00,6479,7607,752,20188,0,1344,2,1344,5,1344,3,1344,50,1190,0,1190,99,56.5,55.531,56.312,57.593,57.593,55.531,15690,7033,3824,62.45
2026-06-23T11:42:00.943799+00:00,6480,7607,752,20188,0,1036,0,1036,1,1036,4,1036,84,1344,0,1344,97,56.562,55.812,56.562,58.031,58.031,55.593,16885,7794,3968,63.98
2026-06-23T11:42:02.467015+00:00,6481,7607,752,20188,3,729,3,729,3,729,2,729,100,1344,1,1344,98,57.0,56.0,56.625,58.093,58.093,55.781,17318,8421,3890,65.5
2026-06-23T11:42:03.990115+00:00,6481,7607,752,20188,0,1036,0,1036,6,1036,0,1036,61,729,0,729,99,57.031,55.937,56.75,57.718,57.718,55.968,16479,7650,3857,67.02
2026-06-23T11:42:05.512811+00:00,6482,7607,752,20188,5,1036,5,1036,3,1036,2,1036,52,1344,0,1344,97,57.031,56.0,56.75,58.093,58.093,56.093,16360,7140,4014,68.55
2026-06-23T11:42:07.035178+00:00,6483,7607,752,20188,1,1036,0,1036,5,1036,0,1036,100,1344,0,1344,97,57.062,56.187,56.843,58.5,58.5,56.062,17121,8146,3929,70.07
2026-06-23T11:42:08.558188+00:00,6483,7607,752,20188,5,729,7,729,3,1036,5,1036,100,1344,0,1344,97,57.156,56.406,57.187,58.656,58.656,56.187,17436,8524,3890,71.59
2026-06-23T11:42:10.081587+00:00,6484,7607,752,20188,5,1036,1,1036,0,1036,2,1036,50,1267,0,1267,99,57.593,56.437,57.125,58.125,58.125,56.343,15769,7073,3857,73.11
2026-06-23T11:42:11.603819+00:00,6485,7607,752,20188,2,1036,5,1036,9,1036,2,1036,84,1344,0,1344,97,57.468,56.5,57.187,58.843,58.843,56.5,16728,7676,3975,74.64
2026-06-23T11:42:13.126552+00:00,6485,7607,752,20188,3,1036,5,1036,3,1036,0,1036,100,1344,0,1344,97,57.593,56.593,57.281,58.968,58.968,56.531,17436,8446,3929,76.16
2026-06-23T11:42:14.648868+00:00,6486,7607,752,20188,5,1344,2,1344,5,1344,2,1344,64,729,0,729,99,57.375,56.781,57.656,58.312,58.312,56.593,16570,7728,3857,77.68
2026-06-23T11:42:16.172814+00:00,6487,7607,752,20188,1,1036,6,1036,5,1036,1,1036,54,1344,0,1344,97,58.031,56.875,57.593,58.968,58.968,56.75,16597,7336,4054,79.21
2026-06-23T11:42:17.696565+00:00,6487,7607,752,20188,4,1036,4,1036,2,1036,4,1036,100,1344,0,1344,97,58.062,56.937,57.656,59.187,59.187,57.0,17160,8186,3929,80.73
2026-06-23T11:42:19.219690+00:00,6488,7607,752,20188,0,1036,4,1036,0,1036,2,1036,92,1344,0,1344,97,58.125,57.125,57.843,59.218,59.218,57.031,17475,8499,3929,82.25
2026-06-23T11:42:20.742655+00:00,6489,7607,752,20188,0,1036,3,1036,5,1036,3,1036,49,1344,0,1344,99,58.125,57.187,57.843,59.0,59.0,57.125,15769,6876,3896,83.78
2026-06-23T11:42:22.266787+00:00,6489,7607,752,20188,3,1344,2,1344,15,1344,2,1344,88,1344,0,1344,98,58.187,57.218,57.906,59.437,59.437,57.156,16964,7872,3968,85.3
2026-06-23T11:42:23.791910+00:00,6490,7607,752,20188,3,1036,0,1036,0,1036,0,1036,100,1344,0,1344,98,58.187,57.343,58.062,59.906,59.906,57.25,17397,8499,3929,86.82
2026-06-23T11:42:25.314154+00:00,6490,7607,752,20188,7,729,4,729,8,729,2,729,57,729,0,729,99,58.218,57.437,58.312,58.968,58.968,57.375,16203,7532,3817,88.35
2026-06-23T11:42:26.837651+00:00,6491,7607,752,20188,2,1036,0,1036,0,1036,0,1036,56,1344,0,1344,97,58.406,57.5,58.218,59.718,59.718,57.625,16558,7336,4054,89.87
2026-06-23T11:42:28.359986+00:00,6492,7607,752,20188,5,729,3,1036,2,1036,10,1036,100,1344,0,1344,98,58.468,57.531,58.25,60.031,60.031,57.468,17121,8146,3929,91.39
2026-06-23T11:42:29.882409+00:00,6492,7607,752,20188,0,1344,3,1344,0,1344,0,1344,92,1344,0,1344,96,58.531,57.656,58.312,59.937,59.937,57.593,17436,8485,3929,92.92
2026-06-23T11:42:31.405282+00:00,6493,7607,752,20188,5,1036,4,1036,2,1036,8,1036,52,1344,0,1344,99,58.593,57.875,58.593,59.468,59.468,57.593,15966,6944,3975,94.44
2026-06-23T11:42:32.928030+00:00,6494,7607,752,20188,1,1344,1,1344,1,1344,0,1344,95,1344,1,1344,98,58.562,57.843,58.562,60.218,60.218,57.593,17121,7990,4008,95.96
2026-06-23T11:42:34.450595+00:00,6494,7607,752,20188,7,729,8,729,2,729,7,729,100,1344,0,1344,99,58.843,57.937,58.531,60.218,60.218,57.843,17357,8421,3929,97.48
2026-06-23T11:42:35.973678+00:00,6495,7607,752,20188,2,1036,2,1036,0,1036,0,1036,53,729,0,729,98,58.718,57.937,58.687,59.843,59.843,57.937,15927,7297,3817,99.01
2026-06-23T11:42:37.495783+00:00,6498,7607,752,20188,5,1036,5,1036,5,1036,7,1036,65,1344,0,1344,97,58.75,57.968,58.593,59.937,59.937,57.875,16609,7414,4014,100.53
2026-06-23T11:42:39.018140+00:00,6498,7607,752,20188,1,1344,100,1344,0,1344,0,1344,0,729,0,729,98,58.906,58.281,58.875,60.468,60.468,57.843,17318,8264,3968,102.05
2026-06-23T11:42:40.540305+00:00,6499,7607,752,20188,3,1344,82,1344,0,1344,7,1344,0,729,1,729,99,59.25,58.281,58.781,60.812,60.812,58.093,17722,8602,4047,103.57
2026-06-23T11:42:42.062509+00:00,6501,7607,752,20188,0,1344,50,1344,0,1344,0,1344,0,729,0,729,99,59.093,58.156,58.781,59.937,59.937,58.125,16203,6826,4093,105.1
2026-06-23T11:42:43.585199+00:00,6502,7607,752,20188,4,1344,100,1344,5,1344,4,1344,0,729,0,729,97,59.156,58.218,58.906,60.343,60.343,58.093,17082,8029,3968,106.62
2026-06-23T11:42:45.107397+00:00,6502,7607,752,20188,100,1344,1,1344,4,1344,0,1344,0,729,0,729,98,59.218,58.468,59.156,60.875,60.875,58.125,17554,8563,3929,108.14
2026-06-23T11:42:46.629492+00:00,6503,7607,752,20188,52,1344,2,1344,2,1344,5,1344,0,729,1,729,99,59.375,58.375,59.187,60.062,60.062,58.312,15730,7100,3778,109.66
2026-06-23T11:42:48.151864+00:00,6500,7607,752,20188,14,729,1,1036,5,1036,1,1036,62,1344,0,1344,97,59.437,58.375,59.156,60.562,60.562,58.281,16846,7676,4008,111.18
2026-06-23T11:42:49.675550+00:00,6501,7607,752,20188,2,1036,7,1036,2,1036,4,1036,100,1344,0,1344,97,59.281,58.562,59.25,60.718,60.718,58.406,17357,8381,3929,112.71
2026-06-23T11:42:51.199464+00:00,6502,7607,752,20188,0,1036,1,1036,0,1036,5,1036,69,729,0,729,99,59.375,58.625,59.375,60.437,60.437,58.437,17160,8107,4008,114.23
2026-06-23T11:42:52.722194+00:00,6503,7607,752,20188,3,1036,4,1036,2,1036,4,1036,48,1344,0,1344,98,59.375,58.531,59.437,60.906,60.906,58.437,16452,7179,4054,115.76
2026-06-23T11:42:54.246857+00:00,6503,7607,752,20188,2,1036,9,1036,6,1036,1,1036,100,1344,0,1344,97,59.687,58.75,59.437,60.875,60.875,58.593,17357,8250,3968,117.28
2026-06-23T11:42:55.770125+00:00,6504,7607,752,20188,5,729,3,729,3,1036,0,1036,98,1344,0,1344,98,59.687,58.812,59.437,61.156,61.156,58.718,17565,8681,3929,118.8
2026-06-23T11:42:57.292730+00:00,6505,7607,752,20188,6,1113,1,1113,1,1113,3,1113,52,1344,1,1344,99,59.718,58.843,59.562,60.687,60.687,58.687,16203,7100,3975,120.33
2026-06-23T11:42:58.816428+00:00,6505,7607,752,20188,0,960,1,960,2,960,0,960,86,1344,0,1344,98,59.593,58.75,59.531,61.218,61.218,58.718,16846,7755,3968,121.85
2026-06-23T11:43:00.339610+00:00,6506,7607,752,20188,5,1036,5,1036,4,1036,8,1036,100,1344,0,1344,97,59.656,58.906,59.656,61.25,61.25,58.75,17397,8485,3929,123.37
2026-06-23T11:43:01.863283+00:00,6507,7607,752,20188,0,1036,0,1036,1,1036,0,1036,56,729,0,729,99,59.687,58.968,59.687,60.781,60.781,58.687,16400,7571,3896,124.9
2026-06-23T11:43:03.386556+00:00,6508,7607,752,20188,2,729,6,729,7,729,6,729,64,1344,0,1344,97,59.843,59.0,59.687,61.062,61.062,59.0,16518,7336,4014,126.42
2026-06-23T11:43:04.909675+00:00,6509,7607,752,20188,0,729,2,1036,1,1036,0,1036,100,1344,4,1344,98,59.906,59.062,59.718,61.343,61.343,58.937,17436,8329,3968,127.94
2026-06-23T11:43:06.432680+00:00,6509,7607,752,20188,4,1036,0,1036,3,1036,2,1036,80,1344,3,1344,97,60.062,59.156,59.781,61.343,61.343,59.0,17683,8485,4040,129.47
2026-06-23T11:43:07.956389+00:00,6510,7607,752,20188,2,1036,1,1036,1,1036,0,1036,0,1344,50,1344,97,60.093,59.093,59.812,61.062,61.062,59.0,16360,6983,4093,130.99
2026-06-23T11:43:09.479789+00:00,6511,7607,752,20188,9,1036,0,1036,2,1036,9,1036,1,1344,100,1344,97,59.906,59.218,59.968,61.406,61.406,58.968,17200,8029,3968,132.51
2026-06-23T11:43:11.003663+00:00,6511,7607,752,20188,0,1036,1,1036,0,1036,0,1036,0,1344,100,1344,97,60.0,59.343,59.937,61.5,61.5,59.093,17604,8602,3929,134.04
2026-06-23T11:43:12.526785+00:00,6512,7607,752,20188,4,1036,3,1036,5,1036,6,1036,0,729,46,729,99,59.875,59.187,60.031,61.093,61.093,59.187,15493,6994,3745,135.56
2026-06-23T11:43:14.049495+00:00,6513,7607,752,20188,3,1344,0,1036,1,1036,0,1036,0,1344,78,1344,98,60.375,59.312,59.906,61.375,61.375,59.187,16885,7716,4008,137.08
2026-06-23T11:43:15.572299+00:00,6513,7607,752,20188,6,1036,4,1036,8,1036,5,1036,0,1344,100,1344,97,60.156,59.343,59.937,61.531,61.531,59.218,17397,8329,3929,138.61
2026-06-23T11:43:17.094703+00:00,6514,7607,752,20188,0,729,0,729,0,729,0,729,0,729,70,729,99,60.125,59.375,60.187,61.406,61.406,59.25,17357,8225,4008,140.13
2026-06-23T11:43:18.618484+00:00,6515,7607,752,20188,7,729,2,1036,7,1036,6,1036,0,1344,48,1344,97,60.218,59.406,60.187,61.312,61.312,59.187,16439,7100,4054,141.65
2026-06-23T11:43:20.142367+00:00,6515,7607,752,20188,0,729,1,729,0,729,0,729,0,1344,100,1344,97,60.593,59.5,60.125,61.875,61.875,59.343,17357,8264,3968,143.18
2026-06-23T11:43:21.665531+00:00,6516,7607,752,20188,9,1036,4,1036,4,1036,2,1036,2,1344,98,1344,97,60.468,59.531,60.156,62.031,62.031,59.406,17565,8641,3929,144.7
2026-06-23T11:43:23.188338+00:00,6517,7607,752,20188,1,1036,0,1036,0,1036,0,1036,0,1344,48,1344,99,60.5,59.468,60.187,61.218,61.218,59.312,15809,7061,3857,146.22
2026-06-23T11:43:24.711776+00:00,6518,7607,752,20188,4,729,6,1036,4,1036,5,1036,0,1344,86,1344,98,60.5,59.5,60.125,61.843,61.843,59.343,16964,7833,4008,147.74
2026-06-23T11:43:26.233733+00:00,6518,7607,752,20188,1,729,0,1036,0,1036,3,1036,0,1344,100,1344,97,60.218,59.562,60.281,61.656,61.656,59.312,17554,8524,3968,149.27
2026-06-23T11:43:27.757835+00:00,6519,7607,752,20188,4,1036,2,1036,2,1036,6,1036,0,729,62,729,99,60.406,59.562,60.281,61.343,61.343,59.531,16649,7755,3890,150.79
2026-06-23T11:43:29.280585+00:00,6520,7607,752,20188,0,1344,0,1344,3,1344,1,1344,2,1344,54,1344,97,60.687,59.562,60.25,61.875,61.875,59.468,16688,7402,4047,152.31
2026-06-23T11:43:30.807748+00:00,6520,7607,752,20188,7,729,1,729,1,729,0,729,0,1344,100,1344,97,60.593,59.593,60.281,61.843,61.843,59.437,17318,8303,3968,153.84
2026-06-23T11:43:32.329940+00:00,6521,7607,752,20188,4,729,3,729,4,729,4,729,0,960,90,960,98,60.625,59.687,60.343,61.531,61.531,59.437,17526,8524,3929,155.36
2026-06-23T11:43:33.851860+00:00,6522,7607,752,20188,3,960,0,960,1,960,0,960,0,1344,50,1344,99,60.718,59.687,60.468,61.125,61.125,59.468,16045,6904,4014,156.89
2026-06-23T11:43:35.375515+00:00,6523,7607,752,20188,4,1036,4,1036,2,1036,2,1036,0,1344,96,1344,96,60.625,59.687,60.437,61.656,61.656,59.437,16964,7872,3968,158.41
2026-06-23T11:43:36.898143+00:00,6523,7607,752,20188,2,729,1,729,0,729,0,729,0,1344,100,1344,99,60.75,59.75,60.406,61.968,61.968,59.718,17515,8485,3968,159.93
2026-06-23T11:43:38.420851+00:00,6524,7607,752,20188,5,1036,0,1036,2,1036,1,1036,4,729,54,729,99,60.593,59.656,60.375,61.468,61.468,59.593,15966,7297,3817,161.45
2026-06-23T11:43:39.945414+00:00,6525,7607,752,20188,0,960,3,960,0,960,1,960,0,1344,66,1344,98,60.687,59.656,60.468,61.875,61.875,59.562,16767,7481,4047,162.98
2026-06-23T11:43:41.468353+00:00,6525,7607,752,20188,7,729,2,1036,4,1036,3,1036,0,1344,100,1344,98,60.656,59.687,60.406,61.906,61.906,59.562,17318,8264,3968,164.5
2026-06-23T11:43:42.992014+00:00,6526,7607,752,20188,0,729,0,729,1,1036,3,1036,0,1344,84,1344,99,60.593,59.906,60.562,62.031,62.031,59.625,17801,8720,4001,166.03
2026-06-23T11:43:44.515145+00:00,6527,7607,752,20188,4,729,3,729,6,729,2,729,0,1344,48,1344,99,60.906,59.906,60.593,61.156,61.156,59.812,16163,6708,4132,167.55
2026-06-23T11:43:46.038120+00:00,6527,7607,752,20188,0,1036,0,1036,0,1036,1,1036,0,1344,100,1344,98,60.781,59.812,60.593,62.343,62.343,59.718,17121,7990,4008,169.07
2026-06-23T11:43:47.561226+00:00,6528,7607,752,20188,2,729,6,1036,7,1036,2,1036,0,1344,100,1344,97,60.843,59.875,60.593,61.968,61.968,59.687,17447,8485,3929,170.59
2026-06-23T11:43:49.085366+00:00,6529,7607,752,20188,1,1036,1,1036,1,1036,6,1036,0,729,51,729,95,60.5,59.781,60.625,61.718,61.718,59.75,15690,7061,3778,172.12
2026-06-23T11:43:50.608874+00:00,6529,7607,752,20188,9,883,3,1036,2,1036,2,1036,0,1344,73,1344,97,60.687,59.906,60.437,62.093,62.093,59.781,16767,7520,4047,173.64
2026-06-23T11:43:52.131963+00:00,6530,7607,752,20188,0,729,1,729,1,729,0,729,0,1344,100,1344,97,60.687,60.062,60.75,62.281,62.281,59.75,17447,8407,3968,175.17
2026-06-23T11:43:53.655247+00:00,6530,7607,752,20188,9,1036,5,1036,2,1036,2,1036,0,729,76,729,99,60.781,60.031,60.718,62.156,62.156,59.906,17643,8446,4080,176.69
2026-06-23T11:43:55.177476+00:00,6531,7607,752,20188,0,1036,3,1036,1,1036,0,1036,0,1344,52,1344,98,61.125,59.968,60.718,62.062,62.062,59.843,16570,7167,4126,178.21
2026-06-23T11:43:56.699925+00:00,6532,7607,752,20188,5,1036,4,1036,9,1036,2,1036,0,1344,100,1344,98,60.843,60.031,60.656,62.375,62.375,59.812,17200,8107,3968,179.73
2026-06-23T11:43:58.222500+00:00,6532,7607,752,20188,1,729,0,729,0,729,0,729,0,1344,100,1344,98,60.781,60.093,60.875,62.656,62.656,59.875,17604,8641,3923,181.26
2026-06-23T11:43:59.746158+00:00,6530,7607,752,20188,5,1344,7,1344,6,1344,3,1344,0,729,51,729,99,60.781,59.968,60.781,62.062,62.062,60.0,15769,7140,3778,182.78
2026-06-23T11:44:01.270201+00:00,6531,7607,752,20188,0,729,0,1036,3,1036,1,1036,0,1344,78,1344,98,60.781,60.031,60.781,62.187,62.187,59.937,16924,7716,4047,184.3
2026-06-23T11:44:02.794105+00:00,6531,7607,752,20188,4,1036,8,1036,4,1036,2,1036,0,1344,100,1344,98,61.156,60.125,60.718,62.312,62.312,59.968,17397,8407,3929,185.83
2026-06-23T11:44:04.317174+00:00,6532,7607,752,20188,1,729,0,729,0,729,3,729,0,729,68,729,99,60.843,60.156,60.812,61.875,61.875,59.906,17121,8107,4008,187.35
2026-06-23T11:44:05.840848+00:00,6533,7607,752,20188,7,960,0,960,1,960,0,960,0,1344,44,1344,97,61.125,60.093,60.812,62.031,62.031,59.843,16242,6944,4054,188.87
2026-06-23T11:44:07.363838+00:00,6534,7607,752,20188,4,1036,0,1036,3,1036,4,1036,0,1344,100,1344,97,60.968,60.156,60.968,62.156,62.156,60.0,17160,8068,3968,190.4
2026-06-23T11:44:08.886668+00:00,6534,7607,752,20188,1,1036,7,1036,1,1036,1,1036,0,1344,100,1344,97,60.875,60.187,60.875,62.406,62.406,60.156,17643,8681,3923,191.92
2026-06-23T11:44:10.409736+00:00,6536,7607,752,20188,2,1036,2,1036,5,1036,1,1036,0,1344,52,1344,99,61.312,60.187,60.968,62.281,62.281,60.125,15966,7140,3896,193.44
2026-06-23T11:44:11.932702+00:00,6536,7607,752,20188,2,1036,0,1036,3,1036,6,1036,0,1344,86,1344,97,61.156,60.187,60.906,62.25,62.25,60.093,17003,7872,4008,194.97
2026-06-23T11:44:13.456095+00:00,6621,7607,752,20188,14,1344,19,1344,31,1344,10,1344,0,729,24,729,0,60.312,59.468,60.5,60.0,60.5,59.906,7974,2229,2189,196.49
2026-06-23T11:44:14.980642+00:00,7027,7607,754,20188,0,1344,1,1344,1,1344,100,1344,0,729,0,729,97,60.375,59.468,60.312,62.0,62.0,59.75,14650,6955,3080,198.01
2026-06-23T11:44:16.502323+00:00,7026,7607,754,20188,4,1344,6,1344,2,1344,100,1344,0,729,1,729,97,60.656,59.843,60.625,61.875,61.875,59.843,17329,8485,3890,199.54
2026-06-23T11:44:18.023727+00:00,7027,7607,754,20188,1,1190,3,1190,1,1190,52,1190,0,729,0,729,99,60.875,59.968,60.656,61.812,61.812,59.906,15966,7257,3857,201.06
2026-06-23T11:44:19.546304+00:00,7027,7607,754,20188,2,1344,9,1344,4,1344,84,1344,0,729,0,729,97,60.843,60.031,60.593,62.031,62.031,59.812,16924,7794,4008,202.58
2026-06-23T11:44:21.067692+00:00,7027,7607,754,20188,0,1344,1,1344,0,1344,100,1344,9,729,0,729,98,60.906,60.031,60.75,62.218,62.218,59.812,17486,8485,3968,204.1
2026-06-23T11:44:22.589766+00:00,7027,7607,754,20188,2,1036,4,1036,4,1036,66,1036,0,729,2,729,99,60.687,60.062,60.718,61.875,61.875,59.906,17082,7990,3968,205.62
