timestamp,ram_used_mb,ram_total_mb,swap_used_mb,swap_total_mb,cpu_mean_pct,gr3d_pct,power_total_mW,power_total_source,power_sum_rails_mW,VDD_CPU_GPU_CV_avg_mW,VDD_CPU_GPU_CV_mW,VDD_IN_avg_mW,VDD_IN_mW,VDD_SOC_avg_mW,VDD_SOC_mW,cpu0_pct,cpu1_pct,cpu2_pct,cpu3_pct,cpu4_pct,cpu5_pct,temp_cpu_C,temp_gpu_C,temp_soc0_C,temp_soc1_C,temp_soc2_C,temp_tj_C
08-11-2026 15:19:43,3375,7607,0,16384,2.0,0.0,5096,VDD_IN,7140,560,560,5096,5096,1484,1484,2.0,4.0,2.0,2.0,1.0,1.0,46.875,47.343,47.312,47.093,45.843,47.343
08-11-2026 15:19:44,3600,7607,0,16384,19.666666666666668,0.0,5680,VDD_IN,8200,780,1000,5388,5680,1502,1520,23.0,53.0,17.0,8.0,8.0,9.0,47.25,47.781,47.312,47.25,45.968,47.781
08-11-2026 15:19:45,4577,7607,0,16384,38.0,52.0,7547,VDD_IN,11454,1224,2113,6108,7547,1599,1794,29.0,69.0,33.0,31.0,37.0,29.0,47.406,48.25,47.562,47.0,46.187,48.25
08-11-2026 15:19:46,5529,7607,1,16384,32.5,97.0,11388,VDD_IN,18673,2154,4944,7428,11388,1785,2341,25.0,18.0,9.0,7.0,97.0,39.0,47.937,49.75,47.5,47.218,46.406,49.75
08-11-2026 15:19:47,6088,7607,1,16384,32.5,99.0,13526,VDD_IN,22602,2945,6110,8647,13526,2021,2966,63.0,32.0,16.0,20.0,37.0,27.0,48.781,50.125,48.031,47.437,47.062,50.125
08-11-2026 15:19:48,6374,7607,1,16384,26.833333333333332,0.0,15084,VDD_IN,25548,3607,6916,9720,15084,2276,3548,10.0,30.0,8.0,5.0,9.0,99.0,48.625,49.468,48.281,47.812,47.562,49.468
08-11-2026 15:19:49,6528,7607,2,16384,23.0,98.0,15730,VDD_IN,26625,4147,7387,10579,15730,2452,3508,14.0,10.0,8.0,7.0,4.0,95.0,49.093,50.75,48.468,48.031,47.593,50.75
08-11-2026 15:19:50,6529,7607,2,16384,17.333333333333332,97.0,17200,VDD_IN,29275,4642,8107,11406,17200,2641,3968,4.0,3.0,3.0,2.0,0.0,92.0,49.593,51.25,48.656,47.968,48.062,51.25
08-11-2026 15:19:51,6535,7607,2,16384,28.5,97.0,17840,VDD_IN,30450,5073,8524,12121,17840,2802,4086,9.0,45.0,11.0,14.0,1.0,91.0,49.906,51.5,49.062,48.312,48.406,51.5
08-11-2026 15:19:52,6531,7607,2,16384,32.666666666666664,97.0,17801,VDD_IN,30334,5407,8407,12689,17801,2934,4126,20.0,70.0,10.0,4.0,0.0,92.0,50.281,51.687,49.343,48.718,48.718,51.687
08-11-2026 15:19:53,6532,7607,2,16384,26.166666666666668,97.0,17554,VDD_IN,29748,5642,7990,13131,17554,3050,4204,6.0,37.0,18.0,4.0,0.0,92.0,50.281,51.75,49.718,48.906,48.937,51.75
