read_id	mean_q	model
e37232e9-1462-465d-87f7-202e4ed340dc	24.811	fast
04f25836-bcec-4591-b682-fa4b312e769a	21.520	fast
a26dd1fb-ab10-4be8-a6e2-b76d7ae31044	8.657	hac
6f2b7b50-5402-426d-9fd4-199078f1e0e0	21.787	fast
aea8d9b8-4570-4b7a-b054-fa853908920b	24.917	fast
df11637e-a3aa-4a84-ab69-3cfcf94e3293	13.301	fast
b12ff35e-16fb-4811-ba62-ceaeb000b33d	22.602	fast
768115bd-004c-471b-ac43-af8f45fbbaf7	25.324	fast
6d7f8aaf-6b2d-4e4b-835a-3e1d68745f34	9.111	hac
889eb1e1-f4cb-43d8-b5a1-1c43dcd1eb4f	11.321	fast
c5dda957-0fa0-4023-a727-148bf9895c1b	24.993	fast
e315b53e-747f-4740-bbe9-1e74269761c3	20.825	fast
8f6832a2-1f73-40aa-bc92-b3b5a0dd6d37	8.658	hac
4a46fe2e-2e87-4b4f-95ba-524ec01522a5	24.897	fast
3e04e3e3-2601-4806-8aab-c075c2a1b9f8	23.922	fast
fe5a6305-77a9-4737-8599-ce6a1ac2e230	22.357	fast
727192eb-9cf4-46ab-86a4-05840f67779a	8.002	hac
3522f666-d3eb-4af3-8f71-717a9a8f6fbc	25.600	fast
c9108481-c107-48ff-96a9-2f2a94e4e83f	6.361	hac
301e0ba1-c722-41f9-81cf-58a518bd4db0	23.763	fast
691be146-145e-4991-96a2-34993bf6a4f8	24.623	fast
b3531b4c-885c-44ec-bda7-19c15e0d3176	28.034	fast
a1ab4c4b-2ed3-4c7e-93d6-8d634e4fcf12	9.354	hac
d031f593-101a-4019-98cf-e9d98dc58dc1	22.513	fast
f3972381-f880-41f0-a289-48856f202584	24.951	fast
fe57bd46-77e9-4ce9-b48e-bc97cb9f1dc6	22.859	fast
6b5e78cc-6e21-400d-ac78-fac4e3e7649d	19.695	fast
5ad01f42-7bd6-4763-a20d-b04e9bf6b469	26.325	fast
8cd1b2d2-8496-4d2f-ae45-acc7e4b37a99	8.418	hac
ebf20efa-566a-439c-9497-de972f354b0c	11.109	fast
4314c91d-410a-4a7e-b0b7-709756afe276	22.577	fast
b1e0b4dc-e982-4777-bf78-15c2afe66a95	24.843	fast
0fca3252-5066-4396-913f-d10bad92ec9f	25.268	fast
76268cc1-a243-4a9d-8bf3-d82443a5c31c	4.093	hac
91cb9377-0be5-42c7-ab97-0ab0e4a2f9b5	7.952	hac
00ae0097-9df0-44fe-944b-5ad8a94fe80c	22.790	fast
7f0a155f-7945-4001-8b6f-b8adbc098c06	25.033	fast
6608b808-63f1-48d4-93be-3e9fa93bbc34	30.450	fast
7f68950f-a4d3-499d-8d39-397ef4f9a76e	10.480	fast
64b2389a-ae83-4fd1-838d-386b05eb6d97	24.878	fast
5b9fbcad-122a-4898-9c05-449f3e3a02bb	19.427	fast
714a2a7c-8432-4f6e-8f27-66c49dcff463	29.010	fast
75bd2cb0-e4c9-47f3-a2c1-832ffa555f29	23.991	fast
606708ee-9187-424e-ac48-eb0e086bcd7b	19.435	fast
af07642a-c511-4e15-afd3-3341a847be75	20.143	fast
c6376e7a-79b5-486b-823f-53c95d1f51b9	9.295	hac
6ba6d018-6afc-483e-8961-e94a252d5d2f	23.708	fast
404e0718-1be4-4887-aa48-7d903ba11994	21.355	fast
76137bc6-886c-437d-9526-fa3fff9ed335	8.649	hac
507b8be8-fbbe-4ddf-9f18-f1fdbc516b92	22.164	fast
eaec4952-1b94-48ce-8d83-e71b0fa3feb6	26.656	fast
78dd561a-7cc0-4321-a9bf-336f9b33820a	20.606	fast
09717447-25ad-4f69-9851-bab611855a55	17.584	fast
c624ab9b-8282-47d1-b381-b656aec37fb6	25.274	fast
e8743e5b-08ad-4d99-86ae-f8495f39c587	26.256	fast
766b3f6d-ba9a-43f6-b24f-3cb0af6b4814	5.813	hac
63ffda84-8776-4f99-903a-60fc248c9a38	25.664	fast
58816bd5-4d51-4f90-bb45-ff12e9d57a65	17.853	fast
46a807ff-7a28-434a-a80f-71b3142d6c97	23.619	fast
1bd446ab-7d17-47df-8398-39340f3a6aef	19.074	fast
6006b772-7969-4241-a003-f5e1eb250837	22.852	fast
1d8d76b1-7149-426e-80fc-8f3f673c95fd	21.087	fast
9b53919b-31e1-4a4b-85b4-44e83cbe1fb2	19.393	fast
fec9fbbf-4f98-4259-ba20-710b50beaaca	25.706	fast
5cee9e90-e37b-4a14-a7c1-321b83d1f88f	25.400	fast
5957887d-3377-4d14-9373-ea3859152681	20.637	fast
bc573fc8-4f95-4dde-9793-2dd367c58ba6	19.238	fast
65b69401-dff0-4e42-abe3-e792ecf2c364	8.417	hac
056b8933-033f-41c1-aada-2c0455221d48	23.709	fast
e52933ef-c4a3-4834-a8ef-6c887b648a76	7.253	hac
291dfab7-c28d-49f2-aabf-707152d51e70	8.489	hac
474cafb5-08e7-468a-9ecf-b4dd332c59b3	28.181	fast
7e112c96-4a66-4462-b004-5e64524b97b9	22.283	fast
7fcd595b-2017-491f-a159-d4a4693d3ac5	24.580	fast
4392e5d2-f48a-40aa-aed7-d91407ab3baf	21.198	fast
f63d7920-33ac-452b-94a4-79500111f6f4	20.783	fast
d3e146d6-0f3e-4f88-a69e-e4a8602254bf	19.972	fast
9b6f02bd-248c-4b54-8f7c-ddb5a739c579	23.811	fast
029502a7-5061-4f19-aa9d-76d78abe0993	21.906	fast
385b902d-be9e-4111-8e83-333b479759bf	22.349	fast
ea9ca973-d46c-40eb-918f-a2445284da0b	23.616	fast
68ba3218-1eb0-4fd4-bd70-3aec61688c54	24.725	fast
9e04a89f-9e64-4cd5-b70a-f25817b5e65f	23.409	fast
7d9d2c86-9a9a-40d0-9c02-0da83affcd3a	27.322	fast
e30d2a65-8129-4f9f-82b5-7fac4f579694	27.311	fast
6fe4d52b-33aa-4c17-b29a-34e3999dd225	20.479	fast
71f54621-037d-4e85-a3fb-afe4ae5d2d44	8.739	hac
d405e63d-e33e-451b-9952-b527a1931e34	27.417	fast
54257325-4fc3-4556-8ea4-10619bbef7e6	5.873	hac
1bb81387-aa9d-4fbd-86c6-5dce0d97cc61	10.254	fast
b0e4afd0-a19a-4314-bfa1-cd5cf4eaaefb	22.762	fast
18d1ad9e-496a-4e4c-99b9-67e28d635af7	29.325	fast
ac7bdad1-0fe7-4492-bb0d-69f781676e39	19.692	fast
8b28e661-4e70-4423-a6f4-ff50f062b6ea	4.482	hac
a2daa84b-5c22-4166-a488-5c22ea8c4b06	9.748	hac
864cf2de-3169-4917-8d29-0f300a7984fb	21.344	fast
d0c64b52-9b7b-4568-b958-ea78b0c87421	22.610	fast
53d04fe7-f5d8-4836-b89e-6b22bb7cb519	6.828	hac
5375dc3c-2190-432d-bee9-be7cfc956c4c	26.110	fast
52a70dd6-c7d4-4e1b-9c23-7c497bdb8a84	24.413	fast
3cda2577-8b2c-49ce-97c3-d95ff6d4c315	9.332	hac
dcff9427-d307-486f-93ee-48bf8258f2c4	22.820	fast
bed17fa9-96d6-44dd-a5cc-359ad59d752e	24.911	fast
66b89fe5-86af-4a54-98e1-795ae7859cea	20.951	fast
9cb731c3-11ce-4c5c-b32b-70e874df3eb3	23.755	fast
128a0673-f63b-40f3-b65a-9361b4dc602a	19.338	fast
d0102d78-68cc-4046-8b16-9af85c436016	7.271	hac
3954ba81-5a21-4c84-a4ea-84f5af617a23	23.900	fast
77fceb57-29b0-4a91-be72-4ecc4f2f1237	24.508	fast
e5272c5b-cba4-4dc3-bd46-5451cf69cd4f	16.232	fast
961f9bfa-b03f-41eb-8f06-169325e310d3	21.208	fast
7999310e-f6af-4bc4-9a37-d7d81d98760e	14.498	fast
347a10ac-a230-454b-9f53-bb89db114396	26.369	fast
20654751-db74-4e4d-8dc9-ac00d6cf46aa	9.033	hac
da8282e4-9c87-42d9-9088-7b78d11a4a8a	26.478	fast
72f8869a-180d-4c91-953d-a9d84b9a699d	9.974	hac
98e90177-5380-4598-8d4a-b610f3f4358d	21.696	fast
04a66c39-1446-44c4-b3cd-c78f5bd98324	23.069	fast
c451c2a9-ddf4-4c21-bdcb-bc3dd7691d09	7.094	hac
3ea4b869-0967-4b87-a598-1247b0652c1b	21.740	fast
bc3c651b-f13f-4003-bc23-cd86bf1926e0	27.336	fast
04270aec-4559-4191-be18-e737caaf859d	21.317	fast
3ecbacca-4a05-4d53-a836-bec1d2a61577	5.399	hac
e34c4ddc-7a89-44ee-96f1-a6b7575a7811	9.543	hac
806f442f-ff28-47ba-8c91-7491339dddfc	6.533	hac
db6586db-ece3-45bb-87c7-a71b3527febd	22.264	fast
221d80eb-cf0a-4fa8-9f6b-d7b52fc2150a	25.452	fast
f4d0ef28-73ba-4dee-b8b4-f87adba454d5	17.718	fast
213696d7-7eb2-4f60-8979-95b7e1420b5e	24.674	fast
af4ef4e8-4ea2-47cc-b0e7-852d1b98bee4	27.410	fast
09b4ec67-120f-41d7-8a9b-efabb4ea94e1	25.629	fast
a36814f1-7331-4241-b9a2-a9014e20a85d	24.940	fast
1c1a489a-266c-4c2e-8a3b-357ac571fcb9	17.039	fast
d4e51e97-de02-4a4f-adc8-b7fec0d47a4f	32.783	fast
b5d0507e-970b-4ecb-88b7-91e4b4ee726a	20.398	fast
1e3c031a-bf01-4bea-bf46-2c1112bdf475	25.522	fast
db7c5321-f350-4ff7-802f-7c010a5396ef	12.625	fast
6107d7f5-3182-4b71-b46a-0c7b4dd51b94	20.505	fast
402d728e-f479-40e9-95b5-afeaff2dafae	24.053	fast
50af4748-c7e6-4303-85d2-41bf8665028e	23.379	fast
835dbe82-cfa0-4eca-bafc-adac175ac182	21.158	fast
a7fbf378-ac18-4917-918b-cce5861111aa	23.966	fast
b3686d4b-62c4-4c25-a933-8af8e69caa91	8.112	hac
feef07de-7bc6-424e-be56-1b59643d45cf	25.177	fast
1f1a92dd-3c4f-4cf1-b240-6b02e469d7ca	19.334	fast
deab3ba1-d98e-4c4c-8b42-63f5803500a3	26.378	fast
e88ce7db-1b72-4a44-94e3-98eecd8c8de0	8.634	hac
86c84a8c-18f5-49d6-9949-5b292ba1f225	5.803	hac
d68fbfe2-83f7-4049-8f44-e73c4905aafc	26.185	fast
62af8409-2ef0-4ea0-bd41-abb7f425ed9a	24.820	fast
5d968ebb-3a24-4d81-8889-53b5645d499a	17.105	fast
cf65c737-ef42-44ec-8f6f-16f1fdb2f16c	26.222	fast
de2c3654-a31f-4329-88ac-9765f54328df	22.035	fast
eec74c3f-7ed7-49ae-bd6f-53a91b17aa2b	18.008	fast
c6def4d7-ecd3-46ab-aad9-b56d9317a524	16.753	fast
90704102-c490-4f6f-98f3-de3dfffab210	26.346	fast
1bd13d2a-54e5-4066-b4bc-032ebc68ffc9	25.363	fast
3500b1a6-bd14-4f87-bc6a-2b3702f5eb7d	6.692	hac
3fbad048-713b-468b-b595-471ce02ea8a7	26.423	fast
a274bcab-a111-49bc-a21e-e5c04d8a4a31	22.713	fast
009b33b6-02b9-4ad7-b4e5-81584532c08c	21.380	fast
9dde7bac-67f7-4f23-89be-1a995d8314e7	9.031	hac
8e88704b-4233-44bc-aa39-b7fef16a3220	25.059	fast
a6130845-228a-4e54-b280-8b5a975441db	24.359	fast
8e07171e-d04d-4286-96a7-5b463bb2e813	20.450	fast
008c2d6f-67e8-456e-95d7-0cddd8d2779c	23.987	fast
75d55cce-4854-4da2-bb85-b4cae1319383	5.315	hac
bef83961-62fe-4273-ad07-e4ccf1d2ed2b	16.863	fast
217db171-6b95-4419-a8cf-2f61ff41c087	7.984	hac
4dd0979e-63aa-4141-a772-52f875e55a16	25.973	fast
cebc6d17-de40-4cb0-9cfa-3b7e12ca741c	25.100	fast
69ca7406-91f7-4c2d-b623-dbbef2d7237b	17.587	fast
971c32a4-000a-485e-aae4-67371c6c3ca0	27.094	fast
bcead949-b475-4b1c-bc3b-118737e39507	25.522	fast
6afdea0b-92f2-47b0-8d1d-c85e0ca0b27c	20.387	fast
5e64222d-3ac1-4794-9795-dfd666695ed1	22.710	fast
c6a4619f-3799-40aa-add0-b84220519535	26.827	fast
9f4535f5-4054-47ba-8067-be2d94348c3d	22.362	fast
fdbdb5ad-7418-4a72-81c9-0a95ba1db4fb	9.028	hac
55ba7506-34a5-4033-abf7-4c13f880bd8c	22.766	fast
29a03619-109a-49a6-8f01-918b67184b3f	21.427	fast
f139e78c-0d90-4520-8501-785aab3ccb43	23.586	fast
082c8e3c-b7c7-4758-ab28-05a7eecd65fa	23.485	fast
0e8de722-569b-4954-a36c-507063d8b4ab	26.539	fast
088b0e68-cef8-42c5-90d0-a72963d901cd	22.486	fast
6a543dae-b52d-499c-8c11-1180be00f723	10.734	fast
9aa0fad2-7377-43a9-b6d4-5d49fb1d4bbc	9.992	hac
14684b6c-0cc0-4024-b5d6-445ccd03c20e	18.994	fast
2195b08e-ed9c-45d8-96a2-ecab06513ad9	9.283	hac
9e0cea9c-ef8b-4483-bb24-7fbfea999bec	24.356	fast
ffd4ee52-0790-4eab-9159-8079647927a5	22.183	fast
ee7c64bd-bac7-4baa-bf14-cc81d638abe9	7.816	hac
075c193d-8fe6-4c65-ba62-75a1aac8ef3d	24.041	fast
2644831b-4ae5-4627-819b-cfa41d549cc9	24.797	fast
9b2f24d5-9be7-4864-8265-8b5503bd5638	8.890	hac
7a596bd5-daed-4961-b6d1-1fc8c17e328a	12.795	fast
dbf1d619-bc65-415a-9f06-5920a9f76dd1	20.496	fast
84480b10-71ab-4d47-ad1a-9876618d024f	23.252	fast
f3b78b3c-e980-4fc4-a0f0-dbb846470879	24.671	fast
5fb8113e-b411-4d32-9c26-998a244c7ae3	24.949	fast
d1ce6714-8d3e-458c-bc82-d9b5e2f8b0d8	23.370	fast
734707cd-254b-45d2-86d9-3a6bd803aa83	22.990	fast
e0d7456d-0e9d-4169-87fb-125bbfe54ff4	23.968	fast
ec3399ff-00e1-4ffb-8c44-3694a995e0dc	13.615	fast
4b970fd5-309f-4788-bcf7-25897545d73d	23.590	fast
04f8f790-9ebd-458e-ba62-197d6e3ed182	15.821	fast
7b0e02bc-4fcb-4176-bf4b-91bc15e547b0	12.158	fast
0acfe0f1-6b09-46b5-8e27-e99754dfe53c	22.536	fast
8160c12d-c42d-45f9-997a-e9b14ec41ca7	18.709	fast
8ff6ed7d-06ae-4d00-8f35-b801db7ba605	23.164	fast
86eae0e1-046d-40e9-97c9-100335bd2eca	21.778	fast
fcc34561-d948-4def-97b3-fd3006e493cb	22.955	fast
2f973979-e43c-49aa-955f-3c865bad42b1	25.772	fast
ce8095e2-fd0c-4b90-bbdd-73d0a4d80596	25.789	fast
d2945480-79bb-4181-81c8-97c8db23ae84	9.400	hac
a82a645c-36bc-47af-aeb9-c76beec48d77	19.584	fast
e92f717e-237d-420c-9eeb-482f83c1ad40	5.942	hac
f5ec4c43-4a70-4c3f-b535-f6c4c3b03407	26.459	fast
d285d6f8-f09a-493f-96ef-7728f1543f3a	24.725	fast
1b4c584a-849b-43a1-8658-bdbf8cc4a852	21.265	fast
12770fe5-20c6-4d6e-b57b-d1a54e82ce78	25.112	fast
8a630bb2-e413-43de-a16f-8fe0595a66b6	24.457	fast
c1bc4b49-381a-48e8-860b-fd6abf3a5b8e	24.833	fast
94f7a9e1-a06f-4084-a518-eebcbb5a2171	20.590	fast
e1dbce8c-4c99-4bbf-9cc7-a647c63770aa	24.669	fast
1d304f61-b6cb-4f51-be59-bc92e2a05a4f	24.117	fast
3c3cfbfb-74fb-4d7c-8a7d-44c6d00a541d	23.785	fast
4384da18-6dee-4c40-9ad0-5ea2634d9c63	21.234	fast
d7d633f8-8d1b-4dc7-ac9e-a04472e1808e	22.959	fast
ca6116d3-5bf7-49b1-a36c-c613281cff82	20.957	fast
95b208bf-e94a-41cd-9ecf-1b68ceada443	19.886	fast
402d8a0d-c284-4498-94ae-4dff7b0a7232	26.662	fast
c2fd9ca9-a541-4ac9-9520-2acd580bc5b1	7.651	hac
82a71984-1863-4afd-90f0-20a470120e31	12.028	fast
c422c394-cf9f-4717-bbe4-33d9e578432f	27.925	fast
0678e77d-9866-4b18-80f1-373457c9c1c4	21.993	fast
0cf26a3c-abd1-4c1e-aef4-d8e5c10b5c52	24.103	fast
bbd2d009-6b29-494e-a34e-2ba2e8641e07	26.577	fast
806715d9-97c3-44a2-b7c9-63f19add6b17	25.508	fast
946148f2-1d26-4a5b-aa9e-251768941d74	22.742	fast
bc02ceb6-7aa9-492f-86e2-4cfdc3987342	7.289	hac
c422bb7c-cd8f-46f4-8f43-f5a00b1d9359	24.675	fast
125cb7f7-e974-479d-b62c-fc65c21b0ad0	20.612	fast
6e6348e4-c10c-4427-a9da-8d9c2e4ee0be	17.927	fast
379b7eb8-bc3f-4e11-85da-e709ba6e9ec1	26.403	fast
9b1b522d-4549-498e-b15c-b785263a19de	6.129	hac
7308b2b2-83ed-47b6-a6fa-f97892387510	7.922	hac
e8ab3532-2b3f-4c61-bfd0-4fa14735a018	6.935	hac
d0a3c971-3716-4640-9c59-0f9d235040f0	13.071	fast
6db16c45-908d-45ff-8704-fe9e0d1f885e	17.145	fast
bb10f448-7762-4168-91b6-9e0f7ce9a737	23.615	fast
97424e74-282c-4e89-98b4-c57149b9f7b8	27.877	fast
3c749ed0-f1a6-47c7-888a-38f8f42bc933	24.349	fast
e8542956-a852-47d7-b96d-3da18dd9add6	8.841	hac
4cc9006d-522a-4e0e-b66b-f57886df7656	8.211	hac
bd7c1657-3307-4f32-99e0-753f240c8ca2	19.541	fast
d02136a4-09ce-4353-85e8-9646a7d7e725	22.937	fast
f00a6a2d-4675-4821-ac8a-cd52ab51753b	24.974	fast
fc3d36bf-862e-4efc-9525-37fdff2f3541	25.121	fast
653b5ebd-3fb9-4481-91f2-0a336f26f446	19.886	fast
837873ba-e110-41f9-8b6d-c674a240c435	25.430	fast
41d2c240-7afb-49fe-973b-7476893cd15c	26.312	fast
fe2cb3b1-88e5-49ab-abe1-94365012ab8a	26.768	fast
56a242d9-af5a-4576-a575-8da4d9514105	7.962	hac
87cbccd3-ccd9-4bc8-be45-c5e76450ae3c	23.577	fast
76528544-a414-4a8e-b317-784b3ecf24c4	19.162	fast
08e325b8-2653-40a9-a93c-46d2c79476c5	10.638	fast
c1bab9ef-0d55-4e1d-b08b-7a41d77f0d01	24.513	fast
70dbc268-9671-40bf-99f4-b656db30a09b	27.430	fast
dd88ee84-34bf-4eef-b944-e8afdefe7805	22.748	fast
db2384f3-83b7-47d8-97b6-3523dee3c9fe	19.414	fast
52698584-82dd-4404-a941-47fe9f1578bb	19.914	fast
2e36e080-3343-4f22-9f5d-de6e02824c1a	18.358	fast
80933e5b-a49a-4d6a-94e6-4f37f1bf1a52	15.069	fast
f8782c72-efef-461f-a900-ff9741de7bdf	18.986	fast
49fd368f-a495-4f96-8786-533fd6b59269	25.360	fast
14af3809-ffb6-4d89-bc90-3b20a4d1f6bd	19.630	fast
412598f1-ed17-4a54-a7a8-3490c2e47806	25.530	fast
081107f6-4cf8-4d18-9865-332b1c98a6db	25.574	fast
c183209e-6f9a-490f-a3ff-965db423836b	20.910	fast
3d25d052-5657-4cf8-b507-52c109aa66ac	23.052	fast
084daeb9-a8c7-41b7-a122-052757ccc507	22.772	fast
372af56e-bf4c-4fb6-8db0-4c4165d1c41c	19.370	fast
3bc1ec75-a63c-4473-a403-2d2b770b9b55	9.815	hac
8690b214-dfc7-45e2-8e2a-f261606b4377	22.655	fast
bf9356a1-0fae-4c39-897c-8e6cb94288ff	24.862	fast
acef1951-9f49-4669-811d-ee9a312fc760	24.500	fast
805ecc87-4d18-4434-8126-b9eec3ee3ccf	23.077	fast
b0f5a6b6-0df8-4e6e-9c4d-f52e8ba8b12d	21.896	fast
3d027709-547d-4fd4-b861-ea54a67b1029	23.757	fast
5c143b1a-e4ca-417a-9abf-879a72af789c	20.849	fast
e80b7f52-2de3-4093-a9bd-d8542fedd82f	20.083	fast
5bd37735-4a9a-4824-9ce7-65525fafd3e0	23.226	fast
d50ccafd-eec5-4a82-9e5e-e835c06f133a	23.303	fast
4a1b11b6-f692-48ef-8b56-e1009ecdde5d	22.234	fast
2ec23f03-2265-4333-9678-0ae76e981830	26.350	fast
5361b2b9-a9a5-432f-84ad-db9aa99ee0b6	12.119	fast
f922fa9c-e382-4574-a5ca-a1585a27adf1	19.146	fast
f4448fb0-f0e0-48c8-84e1-523d516679e6	11.906	fast
7df857fb-7e14-410d-91f0-e1d4690a8183	20.556	fast
e78cb60b-e502-4599-b735-3248d77dc622	9.420	hac
c74692a2-bd40-4756-a5d9-f22fe9ed559e	15.761	fast
1c008efe-091c-4897-8c6c-9313377330bf	20.712	fast
2b3a79b3-8cc1-4ac8-aaaa-a9e00cbcc410	10.991	fast
fbda4685-8f23-4c00-b0b3-803a2914baf5	26.143	fast
2bcbe2e2-a1d6-40f0-b3bf-709915704e6c	21.610	fast
cc7079d4-81cb-49ed-93ea-bf4f1ac40d72	14.255	fast
b4b74a15-721c-40dc-8327-cd9ded2aac4f	26.074	fast
97a19280-c1e6-4a41-9a1e-65e359f434d6	26.405	fast
406f9832-b507-4b42-affc-962a6efbd5df	6.390	hac
c002f7b5-4947-45d9-a1d2-2897f0d8c1db	5.246	hac
2c0b215c-58df-49ee-97cf-e473e9e460b9	24.611	fast
c274d50e-2bdd-42a8-80eb-559dbfdea744	9.146	hac
3083e9e6-1962-48a8-808f-9ab58406dc60	3.408	hac
055af270-852b-4b69-85eb-7fe5fe1e8293	25.583	fast
0ca0539b-4add-479d-8e99-c44ac76b43da	9.184	hac
aec0489b-5b34-4280-9029-7fd576f8b076	25.400	fast
60b1ae95-3892-40ad-b827-e9abbae10ecd	7.663	hac
7ed545d1-f7bf-4ab4-96f4-675205def5fd	5.531	hac
cd25abc4-9173-4d8b-bfc0-780d4764ce4f	19.135	fast
5b763258-b88e-40c6-924e-2c4ceb2cf3a8	25.088	fast
3ad5b168-e8fa-4499-af43-697485ff0d8d	10.133	fast
1d7303fc-77b9-466f-bc26-c95ed43b829e	18.318	fast
93acf8c7-ccea-48ae-afd8-1eae4323699f	24.705	fast
206e76d2-e9c2-46a2-8e24-1f2c0a806db2	24.698	fast
0ebe6849-a98d-4670-97b5-3fa81721e5ff	24.123	fast
fd3babe4-f8bd-4140-88fa-fe9b131e96bd	24.977	fast
963771db-9a64-47a4-9cac-99333adaba4f	14.886	fast
4dddefe5-6cf5-4d78-9aa4-66427de67fc2	7.011	hac
b6499367-5ec8-4303-8f0c-a583e5be9174	22.128	fast
9cb2fcca-aa86-4ce6-ae97-44ecf824b5e5	26.224	fast
4e903d57-5bf5-4995-9705-f79f7b814864	24.102	fast
c870035a-f5ec-4489-bac0-3372df36e827	31.835	fast
89a836c3-02c3-4969-9e5b-f610ceb870ef	24.885	fast
86255eaf-1837-4b02-be35-3252edbea4e5	25.726	fast
c17a0abb-2476-482f-9421-c8588d3ea41a	6.171	hac
7d4428a9-7920-4dc3-995a-f35bd68cf429	12.206	fast
4e428a7b-8361-4df0-8af6-7ff7e0fe7af2	24.642	fast
d20e4a2a-c9e9-418d-b1d3-78a4c1fb95be	22.821	fast
317bea02-b962-4347-9888-6dca53a40a73	9.595	hac
8429aa86-31bd-4841-872d-d063e824f7bc	17.598	fast
2d07aa19-ba0a-415d-a77a-fcbb7c20dd0e	20.856	fast
8a420dab-5655-45d3-912a-d1d28b59d607	26.042	fast
68a72719-a3cd-4fd8-a3e5-f4d6143d272f	9.428	hac
34aeff68-f26c-4d91-afd1-26944e54f985	14.004	fast
c13672df-13cd-447a-b94e-5d98a8db907a	22.805	fast
59d051e3-95df-4776-aa92-a5a6bf128afc	25.763	fast
c0d43275-5112-4063-acc6-3e5d23c17d0e	22.973	fast
a4d23067-c711-41bc-a17c-022bea71d4c3	19.924	fast
645c414d-615f-4074-b202-18e05f382e48	19.164	fast
23ce6ebe-bd2f-417c-9cdc-b7277cdc7e69	5.046	hac
25dedd97-3953-4185-9f9b-15ca5b59696f	26.243	fast
2342422f-2fb9-423e-8295-cb00c525204a	26.639	fast
ac5fefe4-5d7f-4865-ae4f-6aea17c52909	23.327	fast
6481f788-5aa2-44d9-a1f7-d594897473e8	8.438	hac
38eeede2-7d11-4f57-8f4b-a700203adfcd	20.011	fast
504395f1-3517-48be-a180-a5ca6efb5db8	26.694	fast
16fe55e5-0c04-4c51-b553-b2b7841abdc7	27.162	fast
d8a40f02-f930-4f87-87a0-82941639e049	22.580	fast
e84154f8-aaff-4900-a3be-6739ab77523a	15.314	fast
e1ff722c-aaa4-4c0f-9069-4a2326758c9c	25.638	fast
e2558ada-c84a-4e0b-a9d9-3a6d07eac8fc	27.969	fast
0087cc2a-5914-4c5a-97bd-387a794d1c31	17.589	fast
608e798e-7082-427c-bb54-787014a2e83d	24.373	fast
5aee6ad3-c663-4087-b0b0-65c8e4df93c7	20.794	fast
f3297d3f-a520-47b0-9ca4-2e2e6377ae64	23.936	fast
5ae7d1ff-c1b4-48f4-b7be-c903ff230195	25.585	fast
4b0ef398-ccd9-4b57-b2eb-573a5fa99153	23.440	fast
a2ea287c-d263-4644-97bf-bb64e6f065d0	8.800	hac
f1cd577e-376a-4932-9fc8-b5aaee362978	11.396	fast
5e6b1084-c921-4ca1-a17e-66bb12581117	9.504	hac
49590305-a54a-4894-8999-30f8df660cc1	24.578	fast
9b197278-73ee-4212-928f-e77ef6bd695a	23.503	fast
f4f3a2bf-8115-4694-9ac7-bbd07ea0a58d	7.413	hac
be2bc2b2-96f7-4e49-8787-721e7bde27f5	19.261	fast
95cf370c-6828-4fc0-8260-206987b06841	5.754	hac
5d9ecbc7-fcaf-40fc-ab01-1b4451533a59	9.332	hac
043ca4fd-8924-4f9e-92e9-889f45bfca17	17.011	fast
4188c8f0-d297-47b5-9bdf-987ba43a1df5	24.270	fast
eca43fdd-3400-4a2a-8cb4-50b55fe264d7	8.967	hac
eed90f88-0aa4-438a-a6f9-9d1b7f3ea86f	9.227	hac
39abe37b-2bd4-4f08-9748-6b9e2172d721	27.458	fast
7d2b5ee6-e0de-496e-9a67-5ee6197afafb	7.342	hac
47fde5ea-7e0d-4c78-a852-e67872613686	23.837	fast
d7bfd95d-3857-4019-a67f-f0059b2c6d4e	18.809	fast
3593dcbf-31ad-434c-90ff-a9843e00974e	13.604	fast
0dffdf8f-e082-403a-9e0b-d05a10ad972e	5.731	hac
73c0eae7-a3f0-4162-98c6-7811482ba351	25.427	fast
ee5f0d63-a7a9-4b24-81a5-11b8df8dfb96	23.873	fast
07c43d1b-09f3-4b99-88d4-fac4f9f3d775	22.642	fast
02d3d42a-5856-4c37-8dd9-b72ea7cf3d6f	23.675	fast
2f0469f8-3429-4512-8923-c9a83929a8a4	8.390	hac
ac2d9339-a60a-4436-8253-2ffd5e8f60c8	27.673	fast
1a70e898-8272-452e-ae1d-8373bcb23348	21.597	fast
6cd389dd-2a4f-4baf-be1f-1a1e9057d6bb	20.092	fast
bf585899-5040-41da-aff1-bb32ab47ac9b	23.360	fast
8a6e81a5-53f9-4d93-b353-cb363ad30423	23.002	fast
dda355d5-6c3c-49ad-9a48-d815e90a4cd8	22.384	fast
0b1ceacd-ca4c-4aff-bcd7-3ce4c45a6e31	23.572	fast
0be8b95d-e848-492d-9972-f0599b924925	8.149	hac
e63903e2-499b-4f51-9a0e-1925956cef78	21.355	fast
2ab47c51-553d-407a-b1f5-4f36c0fb8b3e	20.835	fast
07d1d7d8-fbcb-4345-836a-4c79e77fd4dd	23.385	fast
25fa3864-f6d5-475c-88b9-104f06ae93d1	23.286	fast
bfdcfaac-b301-4d4e-ad2d-2ca9e2d582ff	22.468	fast
b092f627-f7af-425b-8895-082ffee54ed5	26.145	fast
0585e1fe-2d96-4d12-a50d-6423e7c131b9	23.843	fast
7b52733a-dc7f-49a3-8171-d762ac0107cc	20.293	fast
